gene_id,L1,L2,L3,R1,R2,R3
Solyc11g065230.1|Solyc11g065230.1,0,6,0,0,0,0
Solyc11g065280.1|Solyc11g065280.1,0,0,0,0,0,0
Solyc11g065290.1|Solyc11g065290.1,0,0,0,0,0,0
Solyc11g065300.1|Solyc11g065300.1,0,0,0,0,0,0
Solyc11g065310.2|Solyc11g065310.2,0,0,0,0,0,0
Solyc11g065323.1|Solyc11g065323.1,0,0,3,0,0,0
Solyc11g065345.1|Solyc11g065345.1,0,0,0,0,0,0
Solyc11g065390.2|Solyc11g065390.2,0,0,0,0,0,0
Solyc11g065400.2|Solyc11g065400.2,0,0,0,0,0,0
Solyc11g065410.1|Solyc11g065410.1,0,0,0,2,2,0
Solyc11g065440.2|Solyc11g065440.2,0,0,0,75,159,132
Solyc11g065450.1|Solyc11g065450.1,0,7,0,0,0,0
MSTRG.19696|Solyc11g065470.2,0,0,0,1057,1199,1449
Solyc11g065480.2|Solyc11g065480.2,0,0,0,30,39,71
Solyc11g065540.1|Solyc11g065540.1,0,0,0,0,0,0
Solyc11g065557.1|Solyc11g065557.1,0,0,0,0,15,0
Solyc11g065560.1|Solyc11g065560.1,0,0,0,0,0,0
Solyc11g065590.1|Solyc11g065590.1,0,0,0,0,0,0
Solyc11g065643.1|Solyc11g065643.1,0,10,0,48,65,47
Solyc11g065710.2|Solyc11g065710.2,0,0,0,215,282,294
MSTRG.19712|Solyc11g065720.2,0,0,0,793,1322,1010
Solyc11g065770.1|Solyc11g065770.1,0,0,0,0,0,0
Solyc11g065845.1|Solyc11g065845.1,0,0,0,0,0,0
Solyc11g066030.1|Solyc11g066030.1,0,0,0,0,0,0
Solyc11g066170.2|Solyc11g066170.2,0,0,0,0,0,0
Solyc11g066190.1|Solyc11g066190.1,0,0,0,0,0,0
Solyc11g066195.1|Solyc11g066195.1,0,0,0,0,0,0
Solyc11g066200.1|Solyc11g066200.1,0,0,0,0,0,0
Solyc11g066210.2|Solyc11g066210.2,0,0,0,0,0,0
Solyc11g066203.1|Solyc11g066203.1,0,0,0,0,0,0
Solyc11g066205.1|Solyc11g066205.1,0,0,0,0,0,0
Solyc11g066230.1|Solyc11g066230.1,0,0,0,0,0,0
MSTRG.19785|Solyc11g066640.1,0,0,0,422,592,635
MSTRG.19791|Solyc11g066700.2,0,0,0,447,1006,530
Solyc11g066710.2|Solyc11g066710.2,0,0,4,32,157,70
Solyc11g067163.1|Solyc11g067163.1,0,0,0,0,0,0
Solyc11g067167.1|Solyc11g067167.1,0,0,0,0,0,0
Solyc11g067250.2|Solyc11g067250.2,0,0,0,0,24,7
MSTRG.19836|Solyc11g067290.1,0,0,0,599,926,885
MSTRG.19846|Solyc11g067310.2,0,0,0,759,1191,900
MSTRG.19843|Solyc11g067320.1,0,0,0,1305,1935,2095
MSTRG.19847|Solyc11g067330.1,0,0,4,2512,3429,3766
MSTRG.19844|Solyc11g067340.1,0,0,0,1121,1491,1801
MSTRG.19842|Solyc11g067350.2,0,0,0,103,116,157
Solyc11g067355.1|Solyc11g067355.1,0,0,0,0,0,0
Solyc11g068350.2|Solyc11g068350.2,0,0,0,0,0,0
Solyc11g068355.1|Solyc11g068355.1,0,0,0,0,0,0
MSTRG.19850|Solyc11g068370.2,0,0,0,2331,2961,3098
Solyc11g068390.1|Solyc11g068390.1,0,0,15,0,8,8
Solyc11g068410.1|Solyc11g068410.1,0,0,0,0,0,0
Solyc11g068590.1|Solyc11g068590.1,0,0,0,0,0,0
Solyc11g068600.1|Solyc11g068600.1,0,0,0,0,0,0
MSTRG.19867|Solyc11g068620.2,0,18,39,252,496,463
Solyc11g068630.2|Solyc11g068630.2,0,0,0,0,0,0
MSTRG.19984|Solyc11g070055.1,0,0,0,0,0,0
Solyc11g070080.1|Solyc11g070080.1,0,0,0,0,0,0
Solyc11g070090.1|Solyc11g070090.1,0,0,0,0,0,0
Solyc11g071310.1|Solyc11g071310.1,0,0,0,9,0,0
MSTRG.20014|Solyc11g071350.1,0,0,0,444,541,537
Solyc11g071360.1|Solyc11g071360.1,0,0,0,0,0,0
MSTRG.20016|Solyc11g071380.1,0,0,0,0,11,0
Solyc11g071480.1|Solyc11g071480.1,0,0,0,4,0,0
Solyc11g071630.1|Solyc11g071630.1,0,0,0,0,0,0
Solyc11g071880.2|Solyc11g071880.2,0,0,0,11,0,0
Solyc11g071900.1|Solyc11g071900.1,0,0,0,0,0,0
Solyc11g072020.1|Solyc11g072020.1,0,0,0,0,0,0
MSTRG.20080|Solyc11g072200.2,0,0,0,28676,35638,33722
Solyc11g072210.1|Solyc11g072210.1,0,0,0,0,0,0
MSTRG.20104|Solyc11g072560.2,0,0,0,972,768,671
Solyc11g072650.2|Solyc11g072650.2,0,0,0,4,15,8
Solyc11g072780.1|Solyc11g072780.1,0,0,0,0,0,0
Solyc11g072790.2|Solyc11g072790.2,0,0,0,0,0,0
MSTRG.20122|Solyc11g072800.2,0,7,0,1327,2144,2065
Solyc11g073310.2|Solyc11g073310.2,0,0,0,0,0,0
MSTRG.20164|Solyc12g005000.1,0,0,0,320,281,266
Solyc12g005095.1|Solyc12g005095.1,0,0,0,0,0,0
Solyc12g005097.1|Solyc12g005097.1,0,0,0,0,0,0
Solyc12g005160.2|Solyc12g005160.2,0,0,0,0,0,0
Solyc12g005170.2|Solyc12g005170.2,0,0,0,3,0,0
Solyc12g005210.1|Solyc12g005210.1,0,0,0,6,0,0
Solyc12g005320.2|Solyc12g005320.2,0,7,0,0,0,0
MSTRG.20188|Solyc12g005350.2,0,0,0,751,1396,1504
MSTRG.20188|Solyc12g005360.2,0,0,0,1045,1044,1154
MSTRG.20189|Solyc12g005370.2,0,4,0,5812,9026,8588
Solyc12g005380.2|Solyc12g005380.2,0,0,0,212,226,206
Solyc12g005420.2|Solyc12g005420.2,0,0,0,50,117,43
MSTRG.20194|Solyc12g005440.1,0,0,0,2388,2974,2286
Solyc12g005460.1|Solyc12g005460.1,0,0,0,0,0,0
Solyc12g005465.1|Solyc12g005465.1,0,0,0,0,0,0
Solyc12g005490.1|Solyc12g005490.1,0,4,0,0,0,0
Solyc12g005500.2|Solyc12g005500.2,0,9,0,0,3,0
Solyc12g005510.2|Solyc12g005510.2,0,0,0,0,7,0
Solyc12g005520.1|Solyc12g005520.1,0,0,0,2,11,7
Solyc12g005530.1|Solyc12g005530.1,0,0,0,16,20,5
Solyc12g005540.1|Solyc12g005540.1,0,0,0,6,16,11
Solyc12g005580.2|Solyc12g005580.2,0,0,0,0,0,0
Solyc12g005600.1|Solyc12g005600.1,0,0,0,0,0,0
Solyc12g005640.2|Solyc12g005640.2,0,0,0,0,0,0
MSTRG.20200,0,0,0,246,265,255
MSTRG.20202|Solyc12g005650.2,0,0,0,660,820,886
MSTRG.20204|Solyc12g005670.2,0,0,0,1324,2055,1649
MSTRG.20206|Solyc12g005710.2,0,0,0,1958,2754,3106
MSTRG.20205|Solyc12g005720.1,0,4,0,1373,2514,2212
Solyc12g005730.2|Solyc12g005730.2,0,15,0,140,235,166
Solyc12g005740.1|Solyc12g005740.1,0,0,0,3,0,0
MSTRG.20211|Solyc12g005785.1,0,0,0,146,154,253
MSTRG.20210,0,0,0,249,314,528
MSTRG.20213|Solyc12g005790.2,0,0,0,9571,8950,9935
Solyc12g005820.2|Solyc12g005820.2,0,0,0,41,120,87
Solyc12g005830.2|Solyc12g005830.2,0,0,0,16,4,7
Solyc12g005890.2|Solyc12g005890.2,0,0,0,0,0,0
Solyc12g006090.1|Solyc12g006090.1,0,0,0,0,0,0
MSTRG.20235|Solyc12g006110.2,0,3,0,9154,11695,10946
Solyc12g006130.2|Solyc12g006130.2,0,0,0,5,11,9
Solyc12g006330.1|Solyc12g006330.1,0,0,0,0,0,0
Solyc12g006390.1|Solyc12g006390.1,0,0,0,0,0,0
Solyc12g006400.2|Solyc12g006400.2,0,0,0,0,0,0
Solyc12g006430.2|Solyc12g006430.2,0,0,0,92,237,165
Solyc12g006560.2|Solyc12g006560.2,0,0,0,0,0,0
Solyc12g006580.2|Solyc12g006580.2,0,0,0,0,0,0
MSTRG.20274|Solyc12g006640.2,0,0,0,3133,4220,4240
Solyc12g006680.2|Solyc12g006680.2,0,0,0,27,26,44
Solyc12g006720.1|Solyc12g006720.1,0,0,0,0,0,0
Solyc12g006740.1|Solyc12g006740.1,0,0,0,0,0,0
Solyc12g006820.1|Solyc12g006820.1,0,0,0,0,0,0
MSTRG.20332|Solyc12g007240.2,0,0,0,690,1228,1034
MSTRG.20334|Solyc12g007260.2,0,0,0,349,630,698
MSTRG.20334|Solyc12g007250.1,0,0,0,790,810,1114
MSTRG.20333|Solyc12g007270.2,0,0,0,236,194,249
Solyc12g007290.1|Solyc12g007290.1,0,23,6,11,16,27
MSTRG.20349|Solyc12g008430.2,0,3,0,551,821,354
MSTRG.20348|Solyc12g008440.1,0,0,0,76,64,81
Solyc12g008477.1|Solyc12g008477.1,0,6,0,11,2,0
Solyc12g008480.2|Solyc12g008480.2,0,0,0,0,0,0
Solyc12g008485.1|Solyc12g008485.1,0,0,0,0,0,0
Solyc12g009075.1|Solyc12g009075.1,0,0,0,0,0,0
Solyc12g009130.2|Solyc12g009130.2,0,0,0,41,58,50
Solyc12g009245.1|Solyc12g009245.1,0,0,0,0,0,0
Solyc12g009280.2|Solyc12g009280.2,0,0,0,0,0,0
Solyc12g009350.1|Solyc12g009350.1,0,0,0,0,0,0
Solyc12g009360.1|Solyc12g009360.1,0,0,0,0,0,0
Solyc12g009370.2|Solyc12g009370.2,0,0,0,0,0,0
Solyc12g009413.1|Solyc12g009413.1,0,0,0,0,0,0
Solyc12g009415.1|Solyc12g009415.1,0,0,0,0,0,0
Solyc12g009490.2|Solyc12g009490.2,0,0,3,0,0,0
Solyc12g009530.1|Solyc12g009530.1,0,1,0,3,4,24
Solyc12g009660.2|Solyc12g009660.2,0,0,0,0,0,0
Solyc12g009690.1|Solyc12g009690.1,0,0,0,0,0,0
Solyc12g010073.1|Solyc12g010073.1,0,0,0,0,0,0
Solyc12g010075.1|Solyc12g010075.1,0,0,0,0,0,0
Solyc12g010077.1|Solyc12g010077.1,0,0,0,0,0,0
Solyc12g010080.1|Solyc12g010080.1,0,0,0,0,0,0
Solyc12g010090.1|Solyc12g010090.1,0,0,0,0,0,0
Solyc12g010100.1|Solyc12g010100.1,0,0,0,0,0,0
Solyc12g010360.2|Solyc12g010360.2,0,0,0,51,115,66
MSTRG.20503|Solyc12g010410.2,0,0,0,3790,5443,4719
Solyc12g010460.2|Solyc12g010460.2,0,0,0,0,0,4
Solyc12g010490.2|Solyc12g010490.2,0,0,0,0,0,0
Solyc12g010510.2|Solyc12g010510.2,0,0,0,0,0,8
Solyc12g010530.2|Solyc12g010530.2,0,0,0,0,0,13
Solyc12g010560.2|Solyc12g010560.2,0,0,0,0,0,0
Solyc12g010580.1|Solyc12g010580.1,0,0,0,0,0,0
Solyc12g010770.1|Solyc12g010770.1,0,0,0,0,0,0
Solyc12g010810.1|Solyc12g010810.1,0,0,0,0,0,0
MSTRG.20532,0,0,0,694,576,456
MSTRG.20530,0,0,0,26,69,41
Solyc12g013720.1|Solyc12g013720.1,0,0,0,0,0,0
Solyc12g013730.2|Solyc12g013730.2,0,0,0,3,0,0
Solyc12g013740.2|Solyc12g013740.2,0,0,0,0,0,0
Solyc12g013733.1|Solyc12g013733.1,0,0,0,0,0,0
Solyc12g013760.1|Solyc12g013760.1,0,0,0,0,0,0
Solyc12g013780.2|Solyc12g013780.2,0,0,0,0,0,0
Solyc12g013895.1|Solyc12g013895.1,0,0,0,0,0,0
Solyc12g013930.2|Solyc12g013930.2,0,0,0,0,0,0
Solyc12g013940.1|Solyc12g013940.1,0,0,0,0,0,0
Solyc12g014185.1|Solyc12g014185.1,0,0,0,0,0,0
Solyc12g014240.2|Solyc12g014240.2,0,0,0,0,0,0
MSTRG.20637|Solyc12g014260.1,0,0,0,339,374,279
Solyc12g014300.2|Solyc12g014300.2,0,4,0,0,0,0
Solyc12g014340.1|Solyc12g014340.1,0,0,0,4,9,7
Solyc12g014413.1|Solyc12g014413.1,0,0,0,0,0,0
Solyc12g014417.1|Solyc12g014417.1,0,0,0,0,0,0
Solyc12g014550.1|Solyc12g014550.1,0,0,0,0,0,0
MSTRG.20673|Solyc12g014620.2,0,0,0,1148,1033,539
MSTRG.20673|Solyc12g014630.1,0,8,3,631,746,335
Solyc12g014625.1|Solyc12g014625.1,0,0,0,0,0,0
Solyc12g015700.2|Solyc12g015700.2,0,0,0,1,7,5
Solyc12g015750.1|Solyc12g015750.1,0,0,0,0,0,0
Solyc12g015760.1|Solyc12g015760.1,0,0,0,0,0,0
Solyc12g015810.2|Solyc12g015810.2,0,0,0,14,0,12
Solyc12g015865.1|Solyc12g015865.1,0,0,0,0,0,0
Solyc12g015890.1|Solyc12g015890.1,0,0,0,0,0,0
Solyc12g015895.1|Solyc12g015895.1,0,0,0,0,0,0
Solyc12g015900.1|Solyc12g015900.1,0,0,0,0,0,0
MSTRG.20692|Solyc12g015920.2,0,0,0,700,659,761
Solyc12g015930.2|Solyc12g015930.2,0,0,0,0,0,0
Solyc12g015935.1|Solyc12g015935.1,0,0,0,0,0,0
Solyc12g015980.1|Solyc12g015980.1,0,0,0,0,0,0
Solyc12g015990.2|Solyc12g015990.2,0,0,0,0,0,0
Solyc12g016000.1|Solyc12g016000.1,0,0,0,0,0,0
Solyc12g016010.2|Solyc12g016010.2,0,0,0,0,0,0
Solyc12g016020.2|Solyc12g016020.2,0,0,0,0,0,0
Solyc12g016030.2|Solyc12g016030.2,0,0,0,0,0,0
Solyc12g016035.1|Solyc12g016035.1,0,0,0,0,0,0
Solyc12g016040.2|Solyc12g016040.2,0,0,0,0,0,0
Solyc12g016050.1|Solyc12g016050.1,0,0,0,0,0,0
Solyc12g016060.1|Solyc12g016060.1,0,0,0,0,0,0
Solyc12g016070.1|Solyc12g016070.1,0,0,0,0,0,0
Solyc12g016080.1|Solyc12g016080.1,0,0,0,0,0,0
Solyc12g016090.1|Solyc12g016090.1,0,0,0,0,0,0
Solyc12g016100.1|Solyc12g016100.1,0,0,0,0,0,0
Solyc12g016110.1|Solyc12g016110.1,0,0,0,0,0,0
Solyc12g016120.2|Solyc12g016120.2,0,0,0,0,0,0
Solyc12g016125.1|Solyc12g016125.1,0,0,0,0,0,0
Solyc12g016130.1|Solyc12g016130.1,0,0,0,0,0,0
Solyc12g016140.1|Solyc12g016140.1,0,0,0,0,0,0
Solyc12g016150.1|Solyc12g016150.1,0,0,0,0,0,0
Solyc12g016170.1|Solyc12g016170.1,0,0,0,0,0,0
Solyc12g016180.1|Solyc12g016180.1,0,0,0,0,0,0
Solyc12g016200.1|Solyc12g016200.1,0,0,0,0,0,0
Solyc12g016203.1|Solyc12g016203.1,0,0,0,0,0,0
Solyc12g016213.1|Solyc12g016213.1,0,0,0,0,0,0
Solyc12g017250.2|Solyc12g017250.2,0,0,0,32,36,40
Solyc12g017290.1|Solyc12g017290.1,0,0,0,3,0,6
Solyc12g017300.1|Solyc12g017300.1,0,0,0,0,0,0
Solyc12g017310.2|Solyc12g017310.2,0,0,0,0,0,0
MSTRG.20702|Solyc12g017340.1,0,0,0,17,34,22
MSTRG.20702|Solyc12g017350.2,0,0,0,964,1683,1137
Solyc12g017390.2|Solyc12g017390.2,0,0,0,0,0,0
MSTRG.20706|Solyc12g017400.2,0,0,0,898,1360,1142
Solyc12g017437.1|Solyc12g017437.1,0,0,0,0,0,0
Solyc12g017500.1|Solyc12g017500.1,0,0,0,0,0,0
Solyc12g017550.1|Solyc12g017550.1,0,0,0,0,0,0
Solyc12g017620.1|Solyc12g017620.1,0,0,0,0,0,0
Solyc12g017635.1|Solyc12g017635.1,0,0,0,0,0,0
Solyc12g017660.2|Solyc12g017660.2,0,0,0,0,0,0
Solyc12g017670.2|Solyc12g017670.2,0,0,0,0,0,0
Solyc12g017710.1|Solyc12g017710.1,0,0,0,0,0,0
Solyc12g017720.1|Solyc12g017720.1,0,0,0,0,0,0
Solyc12g017730.1|Solyc12g017730.1,0,0,0,0,0,1
Solyc12g017740.1|Solyc12g017740.1,0,0,0,0,0,0
Solyc12g017750.2|Solyc12g017750.2,0,0,0,0,0,0
Solyc12g017760.1|Solyc12g017760.1,0,0,0,0,0,0
Solyc12g017770.1|Solyc12g017770.1,0,0,0,0,0,0
Solyc12g017780.2|Solyc12g017780.2,0,0,0,0,0,0
Solyc12g017790.1|Solyc12g017790.1,0,0,0,0,0,0
MSTRG.20721|Solyc12g017800.2,0,0,0,2104,2783,1659
Solyc12g017810.1|Solyc12g017810.1,0,0,0,0,0,11
Solyc12g017820.2|Solyc12g017820.2,0,0,0,0,11,0
Solyc12g017840.2|Solyc12g017840.2,0,13,0,52,66,47
MSTRG.20728|Solyc12g017870.2,0,0,0,1412,2190,2154
Solyc12g017885.1|Solyc12g017885.1,0,0,0,0,0,0
Solyc12g017890.1|Solyc12g017890.1,0,0,0,0,0,0
Solyc12g017900.2|Solyc12g017900.2,0,0,0,0,0,0
Solyc12g017950.1|Solyc12g017950.1,0,0,0,0,0,0
Solyc12g019040.2|Solyc12g019040.2,0,0,0,14,0,0
Solyc12g019050.2|Solyc12g019050.2,0,0,0,80,142,147
Solyc12g019085.1|Solyc12g019085.1,0,0,0,0,0,0
Solyc12g019090.2|Solyc12g019090.2,0,0,0,0,0,0
Solyc12g019120.2|Solyc12g019120.2,0,0,0,83,106,165
Solyc12g019130.2|Solyc12g019130.2,0,0,0,29,58,212
Solyc12g019144.1|Solyc12g019144.1,0,0,0,0,0,0
Solyc12g019170.1|Solyc12g019170.1,0,0,0,0,0,0
Solyc12g019180.2|Solyc12g019180.2,0,0,0,121,164,201
Solyc12g019190.1|Solyc12g019190.1,0,0,0,0,0,0
Solyc12g019200.2|Solyc12g019200.2,0,0,0,0,0,0
Solyc12g019220.1|Solyc12g019220.1,0,0,0,149,204,303
Solyc12g019225.1|Solyc12g019225.1,0,0,0,0,0,0
Solyc12g019240.2|Solyc12g019240.2,0,0,0,0,0,0
Solyc12g019330.2|Solyc12g019330.2,0,0,0,0,0,0
Solyc12g019340.1|Solyc12g019340.1,0,0,0,0,0,0
Solyc12g019370.1|Solyc12g019370.1,0,0,4,4,25,2
Solyc12g019345.1|Solyc12g019345.1,0,0,0,0,0,0
Solyc12g019420.2|Solyc12g019420.2,0,0,0,0,0,0
Solyc12g019430.2|Solyc12g019430.2,0,0,0,3,11,0
MSTRG.20751|Solyc12g019440.2,0,8,0,534,1044,811
Solyc12g019477.1|Solyc12g019477.1,0,0,0,0,0,0
Solyc12g019590.1|Solyc12g019590.1,0,0,0,0,0,0
Solyc12g019610.2|Solyc12g019610.2,0,0,0,0,0,0
MSTRG.20764|Solyc12g019620.2,0,8,0,1176,2071,1645
MSTRG.20764|Solyc12g019630.1,0,0,0,38,63,32
MSTRG.20764|Solyc12g019640.2,0,0,0,1,2,0
Solyc12g019623.1|Solyc12g019623.1,0,0,0,0,0,0
Solyc12g019627.1|Solyc12g019627.1,0,0,0,19,11,14
Solyc12g019670.1|Solyc12g019670.1,0,0,0,0,4,0
Solyc12g019680.1|Solyc12g019680.1,0,0,0,60,49,47
Solyc12g019751.1|Solyc12g019751.1,0,0,0,0,0,0
Solyc12g019752.1|Solyc12g019752.1,0,0,0,0,0,0
Solyc12g019760.1|Solyc12g019760.1,0,0,0,0,0,0
Solyc12g019770.1|Solyc12g019770.1,0,1,0,0,0,0
Solyc12g019773.1|Solyc12g019773.1,0,0,0,0,0,0
Solyc12g019790.1|Solyc12g019790.1,0,0,0,0,0,0
Solyc12g019800.1|Solyc12g019800.1,0,0,0,0,0,0
Solyc12g019810.1|Solyc12g019810.1,0,0,0,0,0,0
Solyc12g019820.2|Solyc12g019820.2,0,0,0,0,0,0
Solyc12g019830.1|Solyc12g019830.1,0,0,0,8,0,0
Solyc12g019840.1|Solyc12g019840.1,0,0,0,0,0,0
Solyc12g019880.1|Solyc12g019880.1,0,0,0,0,0,0
Solyc12g019885.1|Solyc12g019885.1,0,0,0,0,0,0
Solyc12g019900.2|Solyc12g019900.2,0,0,0,0,0,0
Solyc12g019910.1|Solyc12g019910.1,0,0,0,0,0,0
Solyc12g019920.1|Solyc12g019920.1,0,0,0,0,0,0
Solyc12g019930.1|Solyc12g019930.1,0,0,0,0,0,0
Solyc12g019940.1|Solyc12g019940.1,0,0,0,0,0,0
Solyc12g019950.1|Solyc12g019950.1,0,0,0,0,0,0
Solyc12g020020.1|Solyc12g020020.1,0,0,0,0,0,0
Solyc12g020030.1|Solyc12g020030.1,0,0,0,0,0,0
Solyc12g020040.1|Solyc12g020040.1,0,0,0,0,0,0
Solyc12g020130.1|Solyc12g020130.1,0,0,0,0,0,0
Solyc12g021140.1|Solyc12g021140.1,0,0,0,0,0,0
Solyc12g021150.1|Solyc12g021150.1,0,0,0,0,0,0
Solyc12g021195.1|Solyc12g021195.1,0,0,0,0,7,0
Solyc12g021200.2|Solyc12g021200.2,0,0,0,0,0,0
Solyc12g021210.1|Solyc12g021210.1,0,0,0,0,0,0
Solyc12g021220.1|Solyc12g021220.1,0,0,0,0,0,0
Solyc12g021250.2|Solyc12g021250.2,0,0,0,0,0,0
Solyc12g021260.1|Solyc12g021260.1,0,0,0,0,0,0
Solyc12g021263.1|Solyc12g021263.1,0,0,0,0,0,0
Solyc12g021267.1|Solyc12g021267.1,0,0,0,0,0,0
Solyc12g021320.1|Solyc12g021320.1,0,0,0,0,0,0
Solyc12g082700.1|Solyc12g082700.1,0,0,0,0,0,0
Solyc12g082710.1|Solyc12g082710.1,0,0,0,0,0,0
Solyc12g082720.1|Solyc12g082720.1,0,0,0,0,0,0
Solyc12g082730.2|Solyc12g082730.2,0,0,0,0,0,0
Solyc12g082740.1|Solyc12g082740.1,0,0,0,0,0,0
Solyc12g082750.1|Solyc12g082750.1,0,0,0,0,0,0
Solyc12g082760.1|Solyc12g082760.1,0,0,0,0,0,0
Solyc12g082770.2|Solyc12g082770.2,0,0,0,0,0,0
Solyc12g082780.1|Solyc12g082780.1,0,0,0,0,0,0
Solyc12g082790.1|Solyc12g082790.1,0,0,0,0,0,0
Solyc12g077650.2|Solyc12g077650.2,0,0,3,0,0,0
Solyc12g077630.1|Solyc12g077630.1,0,0,1,0,0,1
Solyc12g077600.1|Solyc12g077600.1,0,0,0,0,0,0
Solyc12g077595.1|Solyc12g077595.1,0,0,0,0,0,0
Solyc12g077548.1|Solyc12g077548.1,0,0,0,14,32,9
Solyc12g077470.1|Solyc12g077470.1,0,0,0,0,0,0
Solyc12g077410.1|Solyc12g077410.1,0,0,0,0,0,0
Solyc12g077390.2|Solyc12g077390.2,0,4,0,6,16,7
Solyc12g077350.1|Solyc12g077350.1,0,0,0,0,0,0
Solyc12g076355.1|Solyc12g076355.1,0,0,0,0,0,0
Solyc12g076357.1|Solyc12g076357.1,0,0,0,0,0,0
Solyc12g026360.1|Solyc12g026360.1,0,0,0,0,0,0
Solyc12g026370.2|Solyc12g026370.2,0,0,0,0,0,0
Solyc12g026380.1|Solyc12g026380.1,0,0,0,0,0,0
Solyc12g026385.1|Solyc12g026385.1,0,0,0,0,0,0
Solyc12g026410.1|Solyc12g026410.1,0,0,0,0,0,0
Solyc12g027480.1|Solyc12g027480.1,0,0,0,0,0,0
Solyc12g027490.1|Solyc12g027490.1,0,0,0,0,0,0
Solyc12g027510.1|Solyc12g027510.1,0,0,0,0,0,0
Solyc12g027520.1|Solyc12g027520.1,0,0,0,0,0,0
Solyc12g027560.1|Solyc12g027560.1,0,0,0,0,0,0
Solyc12g027610.1|Solyc12g027610.1,0,0,0,0,0,0
Solyc12g027650.1|Solyc12g027650.1,0,0,0,0,0,0
Solyc12g027690.1|Solyc12g027690.1,0,0,0,0,0,0
Solyc12g027700.1|Solyc12g027700.1,0,0,0,0,0,0
Solyc12g027710.1|Solyc12g027710.1,0,0,0,0,0,0
Solyc12g027720.1|Solyc12g027720.1,0,0,0,0,0,0
Solyc12g027730.2|Solyc12g027730.2,0,0,0,0,0,0
Solyc12g027810.1|Solyc12g027810.1,0,0,0,0,0,0
Solyc12g027840.1|Solyc12g027840.1,0,0,0,0,0,0
Solyc12g027880.2|Solyc12g027880.2,0,0,0,0,0,0
Solyc12g027883.1|Solyc12g027883.1,0,0,0,0,0,0
Solyc12g068080.2|Solyc12g068080.2,0,0,0,0,0,0
Solyc12g070110.1|Solyc12g070110.1,0,0,0,0,0,0
Solyc12g070130.2|Solyc12g070130.2,0,0,0,0,0,0
Solyc12g070140.1|Solyc12g070140.1,0,0,3,0,0,0
Solyc12g070150.1|Solyc12g070150.1,0,0,0,0,3,0
Solyc12g070151.1|Solyc12g070151.1,0,0,0,0,0,0
Solyc12g070156.1|Solyc12g070156.1,0,0,0,0,0,0
Solyc12g070158.1|Solyc12g070158.1,0,0,0,0,0,0
Solyc12g070210.1|Solyc12g070210.1,0,0,0,0,0,0
Solyc12g070300.1|Solyc12g070300.1,0,0,0,0,0,0
Solyc12g062170.1|Solyc12g062170.1,0,0,0,0,0,0
Solyc12g062200.1|Solyc12g062200.1,0,0,0,7,22,15
Solyc12g062210.1|Solyc12g062210.1,0,0,0,0,0,0
Solyc12g062220.1|Solyc12g062220.1,0,0,0,4,0,8
Solyc12g062223.1|Solyc12g062223.1,0,0,0,0,0,0
Solyc12g062270.1|Solyc12g062270.1,0,0,0,0,0,0
Solyc12g062340.2|Solyc12g062340.2,0,0,0,0,0,0
Solyc12g062343.1|Solyc12g062343.1,0,0,0,0,0,0
Solyc12g062347.1|Solyc12g062347.1,0,0,0,0,0,0
Solyc12g062410.1|Solyc12g062410.1,0,0,0,0,0,0
Solyc12g062420.2|Solyc12g062420.2,0,0,0,0,0,0
Solyc12g062430.1|Solyc12g062430.1,0,0,0,0,0,0
Solyc12g062440.1|Solyc12g062440.1,0,0,0,0,0,0
Solyc12g062450.2|Solyc12g062450.2,0,0,0,0,0,0
Solyc12g062453.1|Solyc12g062453.1,0,0,0,0,0,0
Solyc12g062455.1|Solyc12g062455.1,0,0,0,0,0,0
Solyc12g062457.1|Solyc12g062457.1,0,0,0,0,0,0
Solyc12g062460.1|Solyc12g062460.1,0,0,0,0,0,0
Solyc12g062470.2|Solyc12g062470.2,0,0,0,0,0,0
Solyc12g062490.1|Solyc12g062490.1,0,0,0,0,0,0
Solyc12g062510.1|Solyc12g062510.1,0,0,0,0,0,0
Solyc12g062520.1|Solyc12g062520.1,0,0,0,0,0,0
Solyc12g062530.2|Solyc12g062530.2,0,0,0,0,0,0
Solyc12g062540.2|Solyc12g062540.2,0,0,0,0,0,0
Solyc12g062550.1|Solyc12g062550.1,0,0,0,0,0,0
Solyc12g062560.1|Solyc12g062560.1,0,0,0,0,0,0
Solyc12g062570.2|Solyc12g062570.2,0,0,0,0,0,0
Solyc12g062580.1|Solyc12g062580.1,0,0,0,0,0,0
Solyc12g062585.1|Solyc12g062585.1,0,0,0,0,0,0
Solyc12g062590.1|Solyc12g062590.1,0,0,0,0,0,0
Solyc12g062600.1|Solyc12g062600.1,0,0,0,0,0,0
Solyc12g062610.1|Solyc12g062610.1,0,0,0,0,0,0
Solyc12g062595.1|Solyc12g062595.1,0,0,0,0,0,0
Solyc12g062640.1|Solyc12g062640.1,0,0,0,0,0,0
Solyc12g062650.1|Solyc12g062650.1,0,0,0,0,0,0
Solyc12g062670.2|Solyc12g062670.2,0,0,0,0,0,0
Solyc12g062680.2|Solyc12g062680.2,0,0,0,0,0,0
Solyc12g062695.1|Solyc12g062695.1,0,0,0,0,3,0
Solyc12g062700.1|Solyc12g062700.1,0,0,0,0,0,0
Solyc12g062710.1|Solyc12g062710.1,0,0,0,0,0,0
Solyc12g062720.2|Solyc12g062720.2,0,0,0,0,0,0
